popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,casts,directors,genres,production_companies
0.277798,2000000.0,1568749.0,Hamlet,112.0,2000-05-12,18,5.0,2000,2532584.22868627,1986494.48808368,"Ethan Hawke,Kyle MacLachlan,Diane Venora,Sam Shepard,Julia Stiles",Michael Almereyda,Drama,"Miramax Films,double A Films"
0.471019,25000000.0,260562.0,Under Suspicion,110.0,2000-09-24,49,6.0,2000,31657302.8585784,329947.605897476,"Gene Hackman,Morgan Freeman,Thomas Jane,Monica Bellucci,Nydia Caro",Stephen Hopkins,"Mystery,Thriller","Revelations Entertainment,TF1 International"
0.196668,24000000.0,12372410.0,Ready to Rumble,107.0,2000-04-07,16,4.4,2000,30391010.7442353,15667085.2184201,"David Arquette,Scott Caan,Oliver Platt,Rose McGowan,Bill Goldberg",Brian Robbins,"Action,Comedy,Drama","Bel Air Entertainment,Warner Bros."
0.253319,18000000.0,17200925.0,Center Stage,115.0,2000-05-12,49,7.0,2000,22793258.0581765,21781395.6869077,"Amanda Schull,Zoe Saldana,Susan May Pratt,Peter Gallagher,Scottie Thompson",Nicholas Hytner,"Drama,Music",Columbia Pictures
0.249219,24000000.0,36609995.0,Return to Me,115.0,2000-04-07,32,5.5,2000,30391010.7442353,46358947.9746417,"David Duchovny,Minnie Driver,Carroll O'Connor,Robert Loggia,Jim Belushi",Bonnie Hunt,"Romance,Comedy,Drama","Metro-Goldwyn-Mayer (MGM),JLT Productions"
0.223263,10000000.0,26330482.0,Saving Grace,93.0,2000-01-24,61,6.2,2000,12662921.1434313,33342081.7234539,"Brenda Blethyn,Craig Ferguson,Martin Clunes,Tch̩ky Karyo,Jamie Foreman",Nigel Cole,"Crime,Comedy","Homerun Productions,Portman Entertainment Group,Rich Pickings,Sky Pictures,Wave Pictures"
0.207785,16000000.0,15427192.0,Drowning Mona,96.0,2000-03-03,21,4.5,2000,20260673.8294902,19535331.5760575,"Danny DeVito,Bette Midler,Neve Campbell,Jamie Lee Curtis,Casey Affleck",Nick Gomez,"Comedy,Crime,Mystery","Code Entertainment,Neverland Films"
0.203554,10000000.0,1631839.0,Gun Shy,101.0,2000-02-04,10,5.1,2000,12662921.1434313,2066384.85757759,"Sandra Bullock,Liam Neeson,Oliver Platt,Jos̩ Z̼̱iga,Michael DeLorenzo",Eric Blakeney,"Action,Comedy,Romance,Thriller","Hollywood Pictures,Fortis Films"
0.182246,75000000.0,157299717.0,X-Men,104.0,2000-07-13,2766,6.6,2000,94971908.5757354,199187391.225507,"Patrick Stewart,Hugh Jackman,Ian McKellen,Halle Berry,Famke Janssen",Bryan Singer,"Adventure,Action,Science Fiction","Twentieth Century Fox Film Corporation,Donners' Company,Bad Hat Harry Productions,Marvel Enterprises,Springwood Productions"
0.12392,22000000.0,13555988.0,The Little Vampire,95.0,2000-10-27,42,6.4,2000,27858426.515549,17165840.7065302,"Richard E. Grant,Jonathan Lipnicki,Jim Carter,Alice Krige,Pamela Gidley",Uli Edel,"Horror,Family,Foreign",New Line Cinema
0.119214,8000000.0,8279017.0,Shadow of the Vampire,92.0,2000-05-15,55,5.9,2000,10130336.9147451,10483653.9416127,"John Malkovich,Willem Dafoe,Udo Kier,Cary Elwes,Catherine McCormack",E. Elias Merhige,"Drama,Horror",Saturn Films
0.104908,76000000.0,35134820.0,The Adventures of Rocky & Bullwinkle,88.0,2000-06-30,35,4.0,2000,96238200.6900785,44490945.5048655,"Rene Russo,Jason Alexander,Piper Perabo,Randy Quaid,Robert De Niro",Des McAnuff,"Adventure,Animation,Action,Comedy,Family","Universal Pictures,Capella International,KC Medien AG,Tribeca Productions"
0.091492,7000000.0,3728888.0,The Big Kahuna,90.0,2000-04-28,37,6.5,2000,8864044.80040197,4721861.46966875,"Kevin Spacey,Danny DeVito,Peter Facinelli,Paul Dawson,Christopher Donahue",John Swanbeck,"Comedy,Drama","Franchise Pictures,Trigger Street Productions"
0.031018,40000000.0,36037909.0,Hanging Up,94.0,2000-02-16,21,5.2,2000,50651684.5737255,45634519.9841156,"Meg Ryan,Diane Keaton,Lisa Kudrow,Walter Matthau,Adam Arkin",Diane Keaton,"Comedy,Drama","Laurence Mark Productions,Columbia Pictures Corporation,Global Entertainment Productions GmbH & Company Medien KG,Nora Ephron Productions"
0.015997,15000000.0,5217498.0,The In Crowd,105.0,2000-07-19,12,5.2,2000,18994381.715147,6606876.57400109,"Susan Ward,Lori Heuring,Matthew Settle,Nathan Bexton,Tess Harper",Mary Lambert,Thriller,Warner Bros. Pictures
4.215642,28000000.0,32768670.0,Blade Runner,117.0,1982-06-25,2110,7.7,1982,63269987.2714343,74045476.2072083,"Harrison Ford,Rutger Hauer,Sean Young,Edward James Olmos,Joe Turkel",Ridley Scott,"Science Fiction,Drama,Thriller","Shaw Brothers,Warner Bros.,The Ladd Company"
2.900556,10500000.0,792910554.0,E.T. the Extra-Terrestrial,115.0,1982-04-03,1830,7.2,1982,23726245.2267878,1791694309.24878,"Henry Thomas,Drew Barrymore,Robert MacNaughton,Dee Wallace,Peter Coyote",Steven Spielberg,"Science Fiction,Adventure,Family,Fantasy","Universal Pictures,Amblin Entertainment"
2.355353,10000000.0,13782838.0,The Thing,109.0,1982-06-25,797,7.5,1982,22596424.0255122,31144285.1722943,"Kurt Russell,Keith David,Wilford Brimley,Donald Moffat,Richard Dysart",John Carpenter,"Horror,Science Fiction,Mystery,Thriller","Universal Pictures,Turman-Foster Company"
1.928258,15000000.0,125212904.0,First Blood,93.0,1982-10-22,838,7.0,1982,33894636.0382684,282936387.224976,"Sylvester Stallone,Richard Crenna,Brian Dennehy,Bill McKinney,Jack Starrett",Ted Kotcheff,"Action,Adventure,Thriller,War",Orion Pictures
1.336612,17000000.0,33000000.0,Tron,96.0,1982-07-09,432,6.6,1982,38413920.8433708,74568199.2841904,"Jeff Bridges,Bruce Boxleitner,David Warner,Cindy Morgan,Barnard Hughes",Steven Lisberger,"Science Fiction,Action,Adventure","Walt Disney Pictures,Lisberger/Kushner"
1.241425,17000000.0,124000000.0,Rocky III,99.0,1982-05-28,482,6.5,1982,38413920.8433708,280195657.916352,"Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,Burgess Meredith",Sylvester Stallone,Drama,United Artists
1.193916,10700000.0,122200000.0,Poltergeist,114.0,1982-06-04,425,6.8,1982,24178173.7072981,276128301.591759,"JoBeth Williams,Craig T. Nelson,Beatrice Straight,Heather O'Rourke,Dominique Dunne",Tobe Hooper,Horror,"SLM Production Group,Metro-Goldwyn-Mayer (MGM)"
1.176922,20000000.0,68851475.0,Conan the Barbarian,129.0,1982-04-02,356,6.5,1982,45192848.0510245,155579712.388195,"Arnold Schwarzenegger,James Earl Jones,Max von Sydow,Sandahl Bergman,Cassandra Gava",John Milius,"Adventure,Fantasy,Action","Universal Pictures,Dino De Laurentiis Company"
1.161942,1000000.0,78868508.0,48 Hrs.,96.0,1982-12-07,171,6.1,1982,2259642.40255122,178214624.90275,"Nick Nolte,Eddie Murphy,Annette O'Toole,Frank McRae,James Remar",Walter Hill,"Thriller,Action,Comedy,Crime,Drama",Paramount Pictures
0.946056,12000000.0,96800000.0,Star Trek II: The Wrath of Khan,113.0,1982-06-03,406,7.0,1982,27115708.8306147,218733384.566958,"William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,George Takei",Nicholas Meyer,"Science Fiction,Action,Adventure,Drama,Thriller",Paramount Pictures
0.925383,4500000.0,27092880.0,Fast Times at Ridgemont High,90.0,1982-08-13,157,6.9,1982,10168390.8114805,61220220.455232,"Sean Penn,Jennifer Jason Leigh,Judge Reinhold,Phoebe Cates,Brian Backer",Amy Heckerling,Comedy,"Universal Pictures,Refugee Films"
0.884844,15000000.0,40577001.0,The Dark Crystal,93.0,1982-12-17,123,7.3,1982,33894636.0382684,91689512.0279635,"Jim Henson,Kathryn Mullen,Frank Oz,Dave Goelz,Steve Whitmire","Jim Henson,Frank Oz",Fantasy,"Jim Henson Productions,Incorporated Television Company (ITC),Henson Associates (HA)"
0.786388,22000000.0,77737889.0,Gandhi,191.0,1982-11-30,412,7.1,1982,49712132.8561269,175659830.26922,"Ben Kingsley,Rohini Hattangadi,Candice Bergen,Roshan Seth,Om Puri",Richard Attenborough,"Drama,History","Columbia Pictures,Goldcrest Films International,Indo-British,International Film Investors,National Film Development Corporation of India"
0.689094,21000000.0,177200000.0,Tootsie,116.0,1982-12-16,176,6.7,1982,47452490.4535757,400408633.732077,"Dustin Hoffman,Jessica Lange,Teri Garr,Dabney Coleman,Charles Durning",Sydney Pollack,"Comedy,Romance","Columbia Pictures Corporation,Mirage Enterprises,Punch Productions,Delphi Films"
0.555585,7000000.0,14665733.0,The Secret of NIMH,82.0,1982-06-17,80,7.3,1982,15817496.8178585,33139312.1512948,"Derek Jacobi,Elizabeth Hartman,Arthur Malet,Dom DeLuise,Hermione Baddeley",Don Bluth,"Fantasy,Animation,Drama,Family",Metro-Goldwyn-Mayer (MGM)
0.483395,12000000.0,30036000.0,Sophie's Choice,151.0,1982-12-08,74,7.1,1982,27115708.8306147,67870619.2030286,"Meryl Streep,Kevin Kline,Peter MacNicol,Rita Karin,Stephen D. Newman",Alan J. Pakula,"Drama,Romance","Keith Barish Productions,Incorporated Television Company"
0.475775,13200000.0,15171476.0,Grease 2,115.0,1982-06-11,92,5.3,1982,29827279.7136761,34282110.4788882,"Maxwell Caulfield,Michelle Pfeiffer,Lorna Luft,Maureen Teefy,Pamela Adlon",Patricia Birch,"Comedy,Drama,Family,Music,Romance",Paramount Pictures
0.441852,8000000.0,21028755.0,Creepshow,120.0,1982-11-12,90,6.7,1982,18077139.2204098,47517466.4708611,"Leslie Nielsen,Ed Harris,Hal Holbrook,Ted Danson,Stephen King",George A. Romero,"Horror,Comedy,Fantasy","Warner Bros.,Creepshow Films Inc.,Laurel Entertainment Inc."
0.421748,50000000.0,57059003.0,Annie,127.0,1982-06-18,99,6.2,1982,112982120.127561,128932942.626097,"Aileen Quinn,Albert Finney,Carol Burnett,Ann Reinking,Tim Curry",John Huston,"Comedy,Drama,Family,Music","Columbia Pictures,Rastar Pictures"
0.358107,6000000.0,10278575.0,The Year of Living Dangerously,115.0,1982-12-17,31,6.7,1982,13557854.4153073,23225903.9078029,"Mel Gibson,Sigourney Weaver,Linda Hunt,Michael Murphy,Bill Kerr",Peter Weir,"War,Drama,Romance","Metro-Goldwyn-Mayer (MGM),McElroy & McElroy"
0.336314,4000000.0,36690067.0,Friday the 13th Part III,95.0,1982-08-13,107,5.7,1982,9038569.6102049,82906431.1456454,"Dana Kimmell,Paul Kratka,Tracie Savage,Jeffrey Rogers,Catherine Parks",Steve Miner,"Horror,Thriller",Paramount Pictures
0.310497,2500000.0,14400000.0,Halloween III: Season of the Witch,96.0,1982-10-22,90,4.7,1982,5649106.00637806,32538850.5967376,"Tom Atkins,Stacey Nelkin,Dan O'Herlihy,Michael Currie,Ralph Strait",Tommy Lee Wallace,"Horror,Mystery,Science Fiction",Universal Pictures
0.304359,16000000.0,53977250.0,The Verdict,129.0,1982-12-08,47,7.0,1982,36154278.4408196,121969282.873108,"Paul Newman,Charlotte Rampling,Jack Warden,James Mason,Milo O'Shea",Sidney Lumet,Drama,20th Century Fox
0.647107,18000000.0,70687344.0,Firefox,136.0,1982-06-13,60,5.1,1982,40673563.245922,159728119.826125,"Clint Eastwood,Freddie Jones,David Huffman,Warren Clarke,Ronald Lacey",Clint Eastwood,"Science Fiction,Action,Adventure,Thriller",Malpaso Productions
0.464188,2.0,16.0,Death Wish 2,88.0,1982-02-20,27,5.6,1982,4.51928480510245,36.1542784408196,"Charles Bronson,Jill Ireland,Vincent Gardenia,J. D. Cannon,Robin Sherwood",Michael Winner,"Action,Crime,Thriller",Cannon Films
0.138161999999999,3500000.0,20659423.0,The Man from Snowy River,104.0,1982-03-02,19,6.2,1982,7908748.40892929,46682908.223042,"Tom Burlinson,Terence Donovan,Kirk Douglas,Tommy Dysart,Bruce Kerr",George T. Miller,"Drama,Action,Western,Romance",Cambridge Productions
4.18054,60000000.0,264118201.0,The Truman Show,103.0,1998-06-04,2392,7.6,1998,80261728.1446979,353309720.778811,"Jim Carrey,Laura Linney,Noah Emmerich,Natascha McElhone,Ed Harris",Peter Weir,"Comedy,Drama","Paramount Pictures,Scott Rudin Productions"
2.993102,140000000.0,553799566.0,Armageddon,151.0,1998-07-01,1559,6.4,1998,187277365.670961,740815170.215728,"Bruce Willis,Billy Bob Thornton,Ben Affleck,Liv Tyler,Will Patton",Michael Bay,"Action,Thriller,Science Fiction,Adventure","Jerry Bruckheimer Films,Touchstone Pictures,Valhalla Motion Pictures"
2.770692,90000000.0,304320254.0,Mulan,88.0,1998-06-18,1066,7.3,1998,120392592.217046,407087824.924557,"Ming-Na Wen,Lea Salonga,June Foray,Soon-Tek Oh,Freda Foh Shen","Tony Bancroft,Barry Cook","Animation,Family,Adventure","Walt Disney Pictures,Walt Disney Feature Animation"
2.729745,45000000.0,131183530.0,Blade,120.0,1998-08-21,1263,6.3,1998,60196296.1085234,175483613.698697,"Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue",Stephen Norrington,"Horror,Action","New Line Cinema,Amen Ra Films,Imaginary Forces,Marvel Enterprises"
2.556082,15000000.0,27739163.0,The Big Lebowski,117.0,1998-02-15,1696,7.6,1998,20065432.0361744,37106552.6611244,"Jeff Bridges,John Goodman,Steve Buscemi,Julianne Moore,David Huddleston",Joel Coen,"Comedy,Crime","PolyGram Filmed Entertainment,Working Title Films"
2.170136,70000000.0,481840909.0,Saving Private Ryan,169.0,1998-07-24,3396,7.7,1998,93638682.8354809,644556400.785869,"Tom Hanks,Tom Sizemore,Dennis Farina,Max Martini,Joerg Stadler",Steven Spielberg,"Drama,History,War","Paramount Pictures,DreamWorks SKG,Amblin Entertainment,Mutual Film Company,Mark Gordon Productions"
2.045755,33000000.0,244386864.0,Rush Hour,98.0,1998-09-18,727,6.8,1998,44143950.4795838,326915200.675054,"Jackie Chan,Chris Tucker,Ken Leung,Tom Wilkinson,Tzi Ma",Brett Ratner,"Action,Comedy,Crime,Thriller",New Line Cinema
2.005566,120000000.0,363398565.0,A Bug's Life,95.0,1998-11-25,1159,6.6,1998,160523456.289395,486116613.870056,"Kevin Spacey,Julia Louis-Dreyfus,Hayden Panettiere,Phyllis Diller,Bonnie Hunt","John Lasseter,Andrew Stanton","Family,Animation","Walt Disney Pictures,Pixar Animation Studios"
1.855981,70000000.0,218613188.0,The Prince of Egypt,99.0,1998-12-15,432,6.7,1998,93638682.8354809,292437871.068362,"Val Kilmer,Ralph Fiennes,Patrick Stewart,Michelle Pfeiffer,Sandra Bullock","Brenda Chapman,Steve Hickner,Simon Wells","Adventure,Animation,Drama,Family,Music","DreamWorks SKG,DreamWorks Animation"
1.80704,60000000.0,171757863.0,Antz,83.0,1998-10-02,714,6.0,1998,80261728.1446979,229759715.113671,"Woody Allen,Dan Aykroyd,Anne Bancroft,Danny Glover,Gene Hackman","Eric Darnell,Tim Johnson","Adventure,Animation,Comedy,Family","DreamWorks SKG,Pacific Data Images (PDI),DreamWorks Animation"
1.46043,55000000.0,41610884.0,Ronin,122.0,1998-09-12,363,6.6,1998,73573250.7993064,55662690.9911427,"Robert De Niro,Jean Reno,Natascha McElhone,Stellan Skarsg̴rd,Sean Bean",John Frankenheimer,"Action,Thriller,Crime,Adventure","United Artists,FGM Entertainment,United Artists Corporation"
1.422685,27000000.0,27200316.0,Dark City,100.0,1998-02-27,466,7.0,1998,36117777.665114,36385739.4706979,"Rufus Sewell,William Hurt,Kiefer Sutherland,Jennifer Connelly,Richard O'Brien",Alex Proyas,"Mystery,Science Fiction","New Line Cinema,Mystery Clock Cinema"
1.408985,20000000.0,67200000.0,Wild Things,108.0,1998-03-20,231,6.1,1998,26753909.3815659,89893135.5220617,"Matt Dillon,Kevin Bacon,Denise Richards,Neve Campbell,Theresa Russell",John McNaughton,"Crime,Drama,Mystery","Columbia Pictures,Mandalay Entertainment"
1.379837,23000000.0,369884651.0,There's Something About Mary,119.0,1998-07-15,980,6.5,1998,30766995.7888008,494793021.724308,"Cameron Diaz,Ben Stiller,Matt Dillon,Lee Evans,Chris Elliott","Bobby Farrelly,Peter Farrelly","Romance,Comedy",Twentieth Century Fox Film Corporation
1.339249,66000000.0,189198313.0,The X Files,121.0,1998-06-19,244,6.3,1998,88287900.9591677,253089726.057357,"David Duchovny,Gillian Anderson,Mitch Pileggi,William B. Davis,John Neville",Rob Bowman,"Mystery,Science Fiction,Thriller","Twentieth Century Fox Film Corporation,Ten Thirteen Productions"
1.333006,20000000.0,23875127.0,American History X,119.0,1998-10-30,1563,8.0,1998,26753909.3815659,31937649.2115689,"Edward Norton,Edward Furlong,Beverly D'Angelo,Avery Brooks,Jennifer Lien",Tony Kaye,Drama,"New Line Cinema,The Turman-Morrissey Company,Savoy Pictures"
1.316855,85000000.0,71485043.0,What Dreams May Come,113.0,1998-10-02,328,6.7,1998,113704114.871655,95625218.1279674,"Robin Williams,Cuba Gooding Jr.,Annabella Sciorra,Max von Sydow,Jessica Brooks Grant",Vincent Ward,"Drama,Fantasy,Romance",PolyGram Filmed Entertainment
1.303667,90000000.0,250649836.0,Enemy of the State,132.0,1998-11-20,815,6.5,1998,120392592.217046,335293149.942418,"Will Smith,Gene Hackman,Jon Voight,Lisa Bonet,Regina King",Tony Scott,"Action,Drama,Thriller","Jerry Bruckheimer Films,Scott Free Productions,Touchstone Pictures,No Such Productions"
1.283006,75000000.0,140464664.0,Deep Impact,120.0,1998-05-07,490,5.6,1998,100327160.180872,187898944.598405,"Robert Duvall,T̩a Leoni,Elijah Wood,Vanessa Redgrave,Morgan Freeman",Mimi Leder,"Action,Adventure,Drama,Romance,Science Fiction","Paramount Pictures,DreamWorks SKG,Zanuck/Brown Productions,Manhattan Project"
1.282567,80000000.0,136159423.0,Lost in Space,130.0,1998-04-03,207,4.9,1998,107015637.526263,182139843.219415,"Gary Oldman,William Hurt,Matt LeBlanc,Mimi Rogers,Heather Graham",Stephen Hopkins,"Adventure,Family,Science Fiction","New Line Cinema,Irwin Allen Productions,Prelude Pictures,Saltire Entertainment"
1.242498,50000000.0,44547681.0,The Negotiator,140.0,1998-07-29,337,6.7,1998,66884773.4539149,59591231.0316454,"Samuel L. Jackson,Kevin Spacey,David Morse,Ron Rifkin,John Spencer",F. Gary Gray,"Action,Adventure,Crime,Drama,Mystery","Regency Enterprises,Warner Bros."
1.22669,90000000.0,142940100.0,Meet Joe Black,178.0,1998-11-12,673,6.8,1998,120392592.217046,191210324.119599,"Brad Pitt,Anthony Hopkins,Claire Forlani,Jeffrey Tambor,Marcia Gay Harden",Martin Brest,"Fantasy,Drama,Mystery","Universal Pictures,City Light Films"
1.206274,140000000.0,285444603.0,Lethal Weapon 4,127.0,1998-07-10,438,6.1,1998,187277365.670961,381837952.105954,"Mel Gibson,Danny Glover,Joe Pesci,Rene Russo,Jet Li",Richard Donner,"Action,Adventure,Comedy,Crime,Drama","Silver Pictures,Donner/Shuler-Donner Productions,Warner Bros."
1.175952,65000000.0,40002112.0,I Still Know What You Did Last Summer,100.0,1998-11-13,198,4.9,1998,86950205.4900894,53510643.9759626,"Jennifer Love Hewitt,Freddie Prinze Jr.,Mekhi Phifer,Brandy Norwood,Muse Watson",Danny Cannon,"Horror,Mystery,Thriller","Columbia Pictures,Mandalay Entertainment,Summer Knowledge LLC"
1.170499,130000000.0,379014294.0,Godzilla,139.0,1998-05-19,582,5.1,1998,173900410.980178,507005703.79971,"Matthew Broderick,Jean Reno,Maria Pitillo,Hank Azaria,Kevin Dunn",Roland Emmerich,"Science Fiction,Action,Thriller","TriStar Pictures,Centropolis Film Productions,Toho Company,Independent Pictures (II),Fried Films"
1.164656,75000000.0,46683377.0,Practical Magic,104.0,1998-10-16,185,6.2,1998,100327160.180872,62448141.8941741,"Sandra Bullock,Nicole Kidman,Evan Rachel Wood,Goran Visnjic,Stockard Channing",Griffin Dunne,"Drama,Fantasy,Comedy","Village Roadshow Pictures,DiNovi Pictures,Fortis Films,Warner Bros.,Stargate Studios"
1.152417,75000000.0,13100000.0,Sphere,134.0,1998-02-13,238,5.6,1998,100327160.180872,17523810.6449257,"Dustin Hoffman,Sharon Stone,Samuel L. Jackson,Peter Coyote,Liev Schreiber",Barry Levinson,Science Fiction,"Punch Productions,Warner Bros.,Baltimore Pictures,Constant c Productions"
1.095887,70000000.0,164000000.0,Six Days Seven Nights,98.0,1998-06-12,176,5.6,1998,93638682.8354809,219382056.928841,"Harrison Ford,Anne Heche,David Schwimmer,Jacqueline Obradors,Temuera Morrison",Ivan Reitman,"Action,Adventure,Comedy,Romance","Caravan Pictures,Roger Birnbaum Productions,Northern Lights Entertainment,Touchstone Pictures"
1.090942,18500000.0,10680275.0,Fear and Loathing in Las Vegas,118.0,1998-05-22,714,7.1,1998,24747366.1779485,14286955.4760102,"Johnny Depp,Benicio del Toro,Tobey Maguire,Christina Ricci,Ellen Barkin",Terry Gilliam,"Adventure,Drama,Comedy","Universal Pictures,Summit Entertainment,Rhino Films,Fear and Loathing LLC,Shark Productions"
1.059234,25000000.0,289317794.0,Shakespeare in Love,122.0,1998-12-11,399,6.7,1998,33442386.7269574,387019102.157528,"Joseph Fiennes,Gwyneth Paltrow,Geoffrey Rush,Tom Wilkinson,Judi Dench",John Madden,History,"Miramax Films,Universal Pictures,Bedford Falls Productions"
1.057585,95000000.0,250288523.0,The Mask of Zorro,136.0,1998-07-16,734,6.1,1998,127081069.562438,334809823.179399,"Antonio Banderas,Anthony Hopkins,Catherine Zeta-Jones,Stuart Wilson,Diego Sieres",Martin Campbell,"Adventure,Comedy,Western,Romance,Thriller","Amblin Entertainment,TriStar Pictures"
1.053252,23000000.0,185991646.0,The Waterboy,90.0,1998-11-06,292,5.8,1998,30766995.7888008,248800182.140615,"Adam Sandler,Kathy Bates,Fairuza Balk,Henry Winkler,Jerry Reed",Frank Coraci,Comedy,Touchstone Pictures
